0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
4/18/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
4/19/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
4/20/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
4/21/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
4/24/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
4/25/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
4/26/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
4/27/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
4/28/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
5/1/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
5/2/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
5/3/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
5/4/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
5/5/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
5/8/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
5/9/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
5/10/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
5/11/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
5/12/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
5/15/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
5/16/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
5/17/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
5/18/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
5/19/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
5/22/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
5/23/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
5/24/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
5/25/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
5/26/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
5/29/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
5/30/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
5/31/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
6/1/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
6/2/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
6/5/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
6/6/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
6/7/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
6/8/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
6/9/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
6/12/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
6/13/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
6/14/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
6/15/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
6/16/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
6/19/2006,6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016
6/20/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016
6/21/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016
6/22/2006,9/20/2006,12/20/2006,3/21/2007,6/20/2007,9/19/2007,12/19/2007,3/19/2008,6/18/2008,9/17/2008,12/17/2008,3/18/2009,6/17/2009,9/16/2009,12/16/2009,3/17/2010,6/16/2010,9/15/2010,12/15/2010,3/16/2011,6/15/2011,9/21/2011,12/21/2011,3/21/2012,6/20/2012,9/19/2012,12/19/2012,3/20/2013,6/19/2013,9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016
